"mean_bias_SW_shadow","mean_bias_SL_shadow","mean_bias_SW","mean_bias_SL","RMSE_SW_shadow","RMSE_SL_shadow","RMSE_SW","RMSE_SL","mean_overlap_SW","sd_overlap_SW","mean_overlap_SL","sd_overlap_SL","max_exp_SW","max_exp_SL","replication"
0.00786710145080459,0.00156552853042857,0.00786273496614353,-0.00167699283793763,0.210818255510402,0.210048263180992,0.210814118288076,0.206923457907138,0.121368618618614,0.113936978652885,0.122698898898899,0.113122312032509,0.22,0.233,11
0.00321406030082477,0.00713500638149833,0.00320135967910514,0.00821961496390387,0.200968760290296,0.207644606370977,0.200972635780458,0.201853886653376,0.117440290290291,0.114430632904018,0.127618318318321,0.115256200807667,0.246,0.248,12
0.00129383241773487,0.00308144350182774,0.00127726770229787,0.00350777323108202,0.206330723857287,0.219615761924588,0.206378930593702,0.214960708939714,0.122713363363364,0.114541581030461,0.12518023023023,0.111419299892152,0.25,0.242,13
-0.00648923197131473,-0.0045079612072314,-0.0064893565120158,-0.00339402469587949,0.203427890152791,0.209332704201755,0.203427063295355,0.20281632116844,0.120490640640636,0.11060210012776,0.127857957957957,0.113347380066975,0.253,0.271,14
-0.0050541822095042,0.000913683979454618,-0.00505378896290306,-0.00110940603083288,0.208725740731699,0.203212037453715,0.208720225554879,0.201053668811657,0.122327227227225,0.114686933991603,0.127174424424433,0.112410650221041,0.236,0.257,15
-0.0103197994682531,0.00439574608258399,-0.0103192527263979,0.00314903722468494,0.209484850926025,0.20950896742789,0.209475825518706,0.203542667489213,0.12254214214215,0.115569851514908,0.123617367367373,0.112152864029889,0.212,0.224,16
-0.00278288637724943,0.00791647281114667,-0.0027996829453976,0.0064272062352253,0.213908191690898,0.209690979154533,0.21388256621851,0.202102516618337,0.124309209209208,0.115250184188107,0.127545195195198,0.113384716852305,0.238,0.26,17
-0.00205936399851467,-0.00085142008550634,-0.00205217302944056,-0.000307997236276192,0.20335471233957,0.210498000434763,0.203359839875676,0.20603716402247,0.123017317317318,0.116237186416965,0.122589739739745,0.109235807001417,0.221,0.235,18
0.016504824987446,-0.00277472959436599,0.0164879971732531,-0.00142905709727952,0.21074193616259,0.212963818789365,0.210754813655697,0.207518954243795,0.123900250250249,0.113382016662974,0.129944044044041,0.114474424981599,0.239,0.261,19
0.0076702791594007,0.000104598195602977,0.00768360758576773,-0.000351561982695474,0.21237428541871,0.224061986818224,0.212381880277134,0.217699398371547,0.122919069069069,0.115884225927674,0.124459159159159,0.113064503416536,0.217,0.243,20
-0.0047513621851325,-0.00357302976200185,-0.00473883369183812,-0.00415091250594981,0.204419728201496,0.221541088335633,0.204403158909021,0.215814622112451,0.122131281281284,0.11512770443978,0.12139269269269,0.109453343215198,0.219,0.232,21
0.00337557143984682,0.000814288850915709,0.00338642736796312,0.00234196932841093,0.200835030300574,0.207191009648451,0.200842653777644,0.201377604647285,0.119968118118119,0.113342385822795,0.122984134134134,0.109732455968199,0.249,0.259,22
0.00509681004595894,-0.0037185835916037,0.00512222104647241,-0.00612302911191162,0.20817826426193,0.209258348726171,0.208181646613292,0.205256691930851,0.120672472472474,0.114551864266457,0.126419769769769,0.112702938629826,0.23,0.252,23
-0.000777837594580533,0.00352732806402919,-0.0007671986677377,0.0030227864778189,0.20324325108472,0.222729686875441,0.203264025690715,0.215755087887224,0.126567217217221,0.115936634512992,0.128041941941942,0.112419924206105,0.256,0.257,24
-0.000317214469207756,0.00457667625274441,-0.000312460165505511,0.0053775193574491,0.217344120530028,0.222846695926588,0.21736344341675,0.216188153316356,0.121578278278277,0.114099236201093,0.123811361361359,0.110416987352519,0.231,0.259,25
-0.00327275175940517,-0.000206829246417976,-0.00327534565475306,0.00179444264137319,0.213137413149657,0.210972976795961,0.213171802497602,0.206530075751088,0.123115565565566,0.115244757471825,0.124404904904902,0.110540942435522,0.259,0.259,26
-0.00617906987616543,-0.00290281006513346,-0.00617581622151374,-0.00302448765420947,0.218431666408394,0.216712848940485,0.218427872801445,0.214807219887654,0.115959859859861,0.110528406086388,0.119887187187189,0.111074265486638,0.27,0.238,27
0.00540959753514705,0.00118356581519755,0.00540923054846253,4.35872866269024e-05,0.212253892609272,0.209932012346155,0.212252908648945,0.20474794379348,0.123348848848848,0.114630342063851,0.127687487487487,0.113247573026628,0.227,0.278,28
0.00782681245563123,-0.00300826057606573,0.00781896750470102,-0.00100579814198499,0.213651434505814,0.216810421617175,0.213703843756613,0.211089911057878,0.122774374374368,0.113567931276186,0.125404504504504,0.110959714410472,0.246,0.25,29
0.00625760896446836,-0.00349646649089429,0.00625517211528007,-0.00582260726450298,0.201894981346112,0.217202353008909,0.201893843707786,0.211888689830619,0.122170870870871,0.112507331973923,0.126425125125124,0.111382356730324,0.237,0.253,30
-0.00784592782230657,-0.00451860948925766,-0.00784442456473374,-0.0028288058556751,0.205660995784143,0.210147795981104,0.205656284010078,0.205018434214831,0.119859309309309,0.110380100607234,0.123464964964966,0.109920164807616,0.223,0.251,31
0.000871014588753913,0.00472528189463307,0.000886610100493296,0.0054877780086984,0.214034747204931,0.21312429382733,0.214059562570103,0.2069889833187,0.12205985985986,0.113334635701137,0.125105205205205,0.111550896153279,0.276,0.236,32
